503642998832242689;Sun Aug 24 20:40:22 +0000 2014;RT @bgittleson: This photo is very California. #napa #earthquake http://t.co/ZChvmbR369;napa, earthquake, 
503645238435807232;Sun Aug 24 20:49:16 +0000 2014;RT @nbcchicago: Napa Valley winery loses hundreds of bottles following Sunday's #earthquake --&gt; http://t.co/rzR5xmP8yB http://t.co/RZM2KjUO…;earthquake, 
503645225214951424;Sun Aug 24 20:49:13 +0000 2014;RT @ginalimp: USA » NEWS » http://t.co/O1bTUGvcQw HOT NEWS 591 earthquake Dozens injured, 3 critically, after strong earthquake in Californ…;
503645219917922304;Sun Aug 24 20:49:12 +0000 2014;The impact (earthquake) was on the Bay Area folks. You all be safe out there. http://t.co/OcJJdHrGjv;
503645225009426432;Sun Aug 24 20:49:13 +0000 2014;RT @ginalimp: USA » NEWS » http://t.co/O1bTUGvcQw HOT NEWS 591 earthquake Dozens injured, 3 critically, after strong earthquake in Californ…;
503645242944663552;Sun Aug 24 20:49:17 +0000 2014;RT @TWilsonTV: From inside the Marriott #napaquake http://t.co/P51Hguatcx;napaquake, 
503645237722361857;Sun Aug 24 20:49:16 +0000 2014;California winemakers cleaning up after quake: NAPA, Calif.     (AP) -- Winemakers in California's storied Nap... http://t.co/CmDBZnzpWP;
503645251769081856;Sun Aug 24 20:49:20 +0000 2014;RT @AP: VIDEO: Earthquake triggers fires at Napa Valley mobile home park while disrupting water supply: http://t.co/IrZyTdWcEo;
503645202007851008;Sun Aug 24 20:49:08 +0000 2014;RT @CAL_FIRE: CAL FIRE/Napa County Fire continue to assist with multiple earkquake related incidents due to the #Napaquake (Napa County).;Napaquake, 
503645264503005184;Sun Aug 24 20:49:22 +0000 2014;Magnitude 6.1 Earthquake Strikes Napa Valley, At Least 120 Injured, Tens of Thousands Without Power  (http://t.co/6JecblhqBu);
503645249034387456;Sun Aug 24 20:49:19 +0000 2014;6.0-magnitude earthquake hits Northern California: At least 120 people were injured, six critically, after a... http://t.co/8g6rY72AeG;
503645271398416384;Sun Aug 24 20:49:24 +0000 2014;The latest on damaging earthquake in California: NAPA, Calif.     (AP) -- This is what Associated Press report... http://t.co/w8qPbPdCeo;
503645232697974784;Sun Aug 24 20:49:15 +0000 2014;Thousands Without Power Sunday Afternoon Following Early-Morning Napa Quake http://t.co/d3zyGqBZre #sanfrancisco;sanfrancisco, 
503645245855129600;Sun Aug 24 20:49:18 +0000 2014;The latest on damaging earthquake in California: NAPA, Calif.     (AP) -- This is what Associated Press report... http://t.co/Fyw0ayodwX;
503645281628352512;Sun Aug 24 20:49:27 +0000 2014;Magnitude 6.1 EARTHQUAKE moment Vallejo, CA | 08 - 24 - 2014:    submitted by  jhug  [link] [6 comments]  http://t.co/V3Xly4iloP;
503645214926307328;Sun Aug 24 20:49:11 +0000 2014;The latest on damaging earthquake in California http://t.co/ODmHlTXeci;
503645242206478338;Sun Aug 24 20:49:17 +0000 2014;How long before someone starts blaming the gays for the California earthquake?;
503645197587070976;Sun Aug 24 20:49:07 +0000 2014;Napa schools to close Monday in wake of quake: Napa Valley Unified School District will be closed Monday in the... http://t.co/SvPmI1iqUp;
503645196156805120;Sun Aug 24 20:49:06 +0000 2014;Winemakers evaluate Napa earthquake damage http://t.co/ilBIyyynin #SF #News #49ers;SF, News, 49ers, 
503645267464163328;Sun Aug 24 20:49:23 +0000 2014;RT @MaryLeeKING5: New quake map shows Pacific NW at high risk:
http://t.co/gvgPyiD7Tf #napaquake;napaquake, 
503645274342838272;Sun Aug 24 20:49:25 +0000 2014;RT @TheFireTracker2: RT @MikeNiccoABC7: US Forest service bldg on Mare Island suffers major water break. 300 emoyees affected. #napaquake;napaquake, 
503645219670085632;Sun Aug 24 20:49:12 +0000 2014;RT @ginalimp: USA » NEWS » http://t.co/O1bTUGvcQw HOT NEWS 591 earthquake Dozens injured, 3 critically, after strong earthquake in Californ…;
503645270446702593;Sun Aug 24 20:49:24 +0000 2014;RT @CityofNapa: Napa Valley College reports no significant damage from the earthquake and will be open Monday for regularly scheduled class…;
503645245003677696;Sun Aug 24 20:49:18 +0000 2014;Photos of damage caused by 6.0 California earthquake http://t.co/stGuDmiAzS #SouthNapaQuake #NapaQuake;SouthNapaQuake, NapaQuake, 
503645228948279296;Sun Aug 24 20:49:14 +0000 2014;John McCain Used The Bay Area Earthquake To Blast Obama's Foreign Policy http://t.co/pwvzHoqbeC #sanfrancisco;sanfrancisco, 
503645277354721280;Sun Aug 24 20:49:26 +0000 2014;RT @djrottenrobbie: Napa Wine Collective aka Sam Kee Laundry building &amp; Plaza Hotel are severely damaged. #napaearthquake #earthquake http:…;napaearthquake, earthquake, 
503645336758669312;Sun Aug 24 20:49:40 +0000 2014;M6.1 - 6km NW of American Canyon, California 2014-08-24 10:20:44 UTC http://t.co/aua1oMc9jk;
503645314301964288;Sun Aug 24 20:49:34 +0000 2014;RT @vickydnguyen: Meadowbrook Lane in Napa-- skaters finding upside to quake damage. Photo from #nbcbayarea photog Jeremy Carroll http://t.…;nbcbayarea, 
503645392248922112;Sun Aug 24 20:49:53 +0000 2014;RT @abc7newsBayArea: Napa County officials are using a drone to assess damage at the top of buildings. #quake #SouthNapaQuake;quake, SouthNapaQuake, 
503645368626597889;Sun Aug 24 20:49:47 +0000 2014;The latest on damaging earthquake in California: NAPA, Calif.     (AP) -- This is what Associated Press report... http://t.co/ZrG25I55sI;
503645334414049280;Sun Aug 24 20:49:39 +0000 2014;RT @USATODAY: California's 6.0 quake Sunday was the largest to hit the Bay Area since 1989 http://t.co/egWoDEpOR2 (Photo @AP) http://t.co/y…;
503645371428384768;Sun Aug 24 20:49:48 +0000 2014;RT @bgittleson: This photo is very California. #napa #earthquake http://t.co/ZChvmbR369;napa, earthquake, 
503645323970224130;Sun Aug 24 20:49:37 +0000 2014;RT @jimsciutto: Incredible: UC-Berkeley system gave 10-sec warning before #napaquake - could give time to stop elevators, slow trains befor…;napaquake, 
503645325853093889;Sun Aug 24 20:49:37 +0000 2014;RT @latimes: Earthquake early-warning system gave a 10-second alert before the Napa quake was felt this morning http://t.co/pGFLnnJqsO;
503645346053234689;Sun Aug 24 20:49:42 +0000 2014;RT @maxcarver: Sending thoughts and prayers to everyone in the North Bay and Napa. #earthquake #NoPlaceLikeHome;earthquake, NoPlaceLikeHome, 
503645368001634304;Sun Aug 24 20:49:47 +0000 2014;Strong 6.0-magnitude quake hits nthern California injuring dozens &amp; damaging historic buildings in Napa http://t.co/63aDHDEkdr via @abcnews;
503645387882647552;Sun Aug 24 20:49:52 +0000 2014;#spanishwine Earthquake Strikes Napa Valley; Wineries Assess Damage (Wine Spectator): Dozens injured, building... http://t.co/zYkaHnGEwU;spanishwine, 
503645317905252352;Sun Aug 24 20:49:35 +0000 2014;More Than A Dozen Buildings Uninhabitable After Napa Earthquake - http://t.co/tLZ8wzBSlt http://t.co/cBC6tu8Erg;
503645328793288704;Sun Aug 24 20:49:38 +0000 2014;Strong earthquake hits northern California: Washington, Aug 24: An earthquake of 6.0 magnitude rocked northern... http://t.co/UbQyCIwszI;
503645296157421568;Sun Aug 24 20:49:30 +0000 2014;RT @NormaJeanAngel: BIG THANKS TO @MCHammer for reporting the #California #SanFrancisco 6.0 #magnitude #EARTHQUAKE My thoughts, Prayers &amp; w…;California, SanFrancisco, magnitude, EARTHQUAKE, 
503645400079675392;Sun Aug 24 20:49:55 +0000 2014;RT @bgittleson: This photo is very California. #napa #earthquake http://t.co/ZChvmbR369;napa, earthquake, 
503645388830560256;Sun Aug 24 20:49:52 +0000 2014;RT @vickydnguyen: Meadowbrook Lane in Napa-- skaters finding upside to quake damage. Photo from #nbcbayarea photog Jeremy Carroll http://t.…;nbcbayarea, 
503645315618967552;Sun Aug 24 20:49:35 +0000 2014;The latest on damaging earthquake in California: NAPA, Calif.     (AP) -- This is what Associated Press report... http://t.co/Z1VAoLBN8H;
503645393997946880;Sun Aug 24 20:49:53 +0000 2014;California winemakers cleaning up after quake: NAPA, Calif.     (AP) -- Winemakers in California's storied Nap... http://t.co/RhiQS2bMRk;
503645301886832640;Sun Aug 24 20:49:31 +0000 2014;RT @eweise: Winship building in downtown #napa, which suffered significant damage in Sundays 6.0 #quake. http://t.co/ntSdyi8rDx;napa, quake, 
503645327107190784;Sun Aug 24 20:49:37 +0000 2014;When life gives you lemons, skate board on earth quake damaged streets. http://t.co/dQrSl7ARyO;
503645372590219265;Sun Aug 24 20:49:48 +0000 2014;RT @BreakingNews: Napa official: 15 to 16 buildings not inhabitable after quake, limited access to many others - @AP http://t.co/0TVL11aScb;
503645340306644992;Sun Aug 24 20:49:41 +0000 2014;RT @globalnews: UPDATED: Magnitude-6.0 earthquake rocks Northern California, prompts state of emergency http://t.co/CaR6Gv2nec;
503645394384191488;Sun Aug 24 20:49:54 +0000 2014;RT @cnnbrk: California hospital receives 120 patients related to the 6.0 magnitude earthquake, hospital president says. http://t.co/S2v5wea…;
503645336129515521;Sun Aug 24 20:49:40 +0000 2014;RT @CBSSF: Right as the earthquake struck, a baby boy was born to Napa resident Connie Navarro. http://t.co/6edoLsODLC;
503645291586015232;Sun Aug 24 20:49:29 +0000 2014;RT @Chabad: Chabad center in Napa Valley damaged by #earthquake, but rabbi quickly attends to his community. http://t.co/x31LFXqUoZ;earthquake, 
503645369356402688;Sun Aug 24 20:49:47 +0000 2014;California winemakers cleaning up after quake: NAPA, Calif.     (AP) -- Winemakers in California's storied Nap... http://t.co/8Q9wE3rbeG;
503645316743458816;Sun Aug 24 20:49:35 +0000 2014;RT @CityofNapa: Napa Valley College reports no significant damage from the earthquake and will be open Monday for regularly scheduled class…;
503645393385582592;Sun Aug 24 20:49:53 +0000 2014;The latest on damaging earthquake in California: NAPA, Calif.     (AP) -- This is what Associated Press report... http://t.co/QUD4BQBeHe;
503645362125414400;Sun Aug 24 20:49:46 +0000 2014;RT @vickydnguyen: Meadowbrook Lane in Napa-- skaters finding upside to quake damage. Photo from #nbcbayarea photog Jeremy Carroll http://t.…;nbcbayarea, 
503645375886938112;Sun Aug 24 20:49:49 +0000 2014;The latest on damaging earthquake in California: NAPA, Calif.     (AP) -- This is what Associated Press report... http://t.co/xheCOEJx4j;
503645380249018368;Sun Aug 24 20:49:50 +0000 2014;Napa Valley Wineries Picking Up the Pieces After Earthquake - ABC News http://t.co/Qxwyu6N2S2 via @ABC;
503645366018113536;Sun Aug 24 20:49:47 +0000 2014;RT @albertmohler: Praying for all those in Napa, California after 6.0 earthquake. Critical injuries, lots of concern.;
503645289597919232;Sun Aug 24 20:49:29 +0000 2014;RT @bgittleson: This photo is very California. #napa #earthquake http://t.co/ZChvmbR369;napa, earthquake, 
503645383617413121;Sun Aug 24 20:49:51 +0000 2014;RT @abc7newsBayArea: Napa County officials are using a drone to assess damage at the top of buildings. #quake #SouthNapaQuake;quake, SouthNapaQuake, 
503645363069542401;Sun Aug 24 20:49:46 +0000 2014;RT @BlancheMedia: It's weird. Last night here in California we had a 6.1 #earthquake but I was not afraid, knowing things in #Gaza are 1000…;earthquake, Gaza, 
503645363127869440;Sun Aug 24 20:49:46 +0000 2014;RT @allovergirl: No golf courses were harmed MT. @iResistAll Obama released this graphic on the #earthquake in Napa via FEMA http://t.co/Xb…;earthquake, 
503645300506914816;Sun Aug 24 20:49:31 +0000 2014;Woke up to my bed rattling around last night, and thought it was a dream. #california #earthquake;california, earthquake, 
503645299886530562;Sun Aug 24 20:49:31 +0000 2014;RT @CNBC: A 6.0 earthquake hit Northern California this morning, most damage centering in Napa region: http://t.co/aGSmccdi0q http://t.co/K…;
503645322972000256;Sun Aug 24 20:49:36 +0000 2014;RT @TheEllenShow: Hoping that everyone involved in the Napa #earthquake is okay. Thank you to all the incredible rescue workers.;earthquake, 
503645369927237632;Sun Aug 24 20:49:48 +0000 2014;RT @DoyleGlobal: Photos Show Damage Following Napa Earthquake http://t.co/K4cpeRThUY;
503645330370723843;Sun Aug 24 20:49:38 +0000 2014;RT @IAmJohnSparks: LATEST Numbers On The #NapaQuake! http://t.co/2kLI5K8kp0;NapaQuake, 
503645309701218304;Sun Aug 24 20:49:33 +0000 2014;RT @IAmJohnSparks: LATEST Numbers On The #NapaQuake! http://t.co/2kLI5K8kp0;NapaQuake, 
503645293653409792;Sun Aug 24 20:49:29 +0000 2014;Are you guys ok? #earthquake #ca #usa;earthquake, ca, usa, 
503645367934918656;Sun Aug 24 20:49:47 +0000 2014;Someone told me that there was an earthquake in California today. Is that true?;
503645347264995328;Sun Aug 24 20:49:42 +0000 2014;RT @cnnbrk: California hospital receives 120 patients related to the 6.0 magnitude earthquake, hospital president says. http://t.co/S2v5wea…;
503645373379125248;Sun Aug 24 20:49:48 +0000 2014;RT @nbcbayarea: Napa: Skaters find upside to quake damage. Video: http://t.co/vsKpdwYZWK (Pic: Jeremy Carroll) http://t.co/wcEqkR1RtW;
503645372145999873;Sun Aug 24 20:49:48 +0000 2014;RT @RawStory: ‘Heartbreaking’: CNN host upset by ‘hundreds’ of wine bottles broken in Napa quake  http://t.co/UndpSE9G4p;
503645376532848640;Sun Aug 24 20:49:49 +0000 2014;California winemakers cleaning up after quake: NAPA, Calif.     (AP) -- Winemakers in California's storied Nap... http://t.co/dTpXcrjlA4;
503645340801564672;Sun Aug 24 20:49:41 +0000 2014;RT @Cal_OES: .@CaltransHQ has deployed dive teams to Bay Area toll bridges for #Napa quake;Napa, 
503645297457635328;Sun Aug 24 20:49:30 +0000 2014;RT @KQEDnews: UC Berkeley's early warning system gave residents 10 seconds to prepare for the #napaquake. http://t.co/vRFhAtVOZB;napaquake, 
503645371340312576;Sun Aug 24 20:49:48 +0000 2014;RT @X929: A 6.0 magnitude quake near Napa Valley..no report of any fatalities...;
503645387539107843;Sun Aug 24 20:49:52 +0000 2014;RT @InsideSoCalPIX: #NapaEarthquake destroys buildings, causes injures. Photos of #earthquake damage: http://t.co/wnUegOpx4T #napaquake htt…;NapaEarthquake, earthquake, napaquake, 
503645323730751489;Sun Aug 24 20:49:37 +0000 2014;Magnitude 6.0 Earthquake hits Northern California: Northern California was hit by a magnitude 6.0 earthquake... http://t.co/IeUD2pjmb5;
503645383499993088;Sun Aug 24 20:49:51 +0000 2014;RT @vickydnguyen: Meadowbrook Lane in Napa-- skaters finding upside to quake damage. Photo from #nbcbayarea photog Jeremy Carroll http://t.…;nbcbayarea, 
503645294601330690;Sun Aug 24 20:49:30 +0000 2014;RT @laura_nelson: Oh, California - this, via @vickydnguyen: Skaters find upside to #napaquake. Photo from #nbcbayarea's Jeremy Carroll http…;
503645317535780864;Sun Aug 24 20:49:35 +0000 2014;6.0 Magnitude Earthquake Rocks California: Northern Californian residents were shaken and stirred w... http://t.co/9bkc1faZJa @LA_Herald;
503645382249697280;Sun Aug 24 20:49:51 +0000 2014;RT @kron4news: SURVEILLANCE VIDEOS: Cameras Capture South Napa Quake http://t.co/ozs2ycmup5 http://t.co/w51iKSDrME;
503645353531695105;Sun Aug 24 20:49:44 +0000 2014;RT @ABC7: PHOTOS: South Napa #earthquake rattles wine country http://t.co/6IRnZciB8e http://t.co/D8lRIBlPPj;earthquake, 
503645316239745024;Sun Aug 24 20:49:35 +0000 2014;California winemakers cleaning up after quake: NAPA, Calif.     (AP) -- Winemakers in California's storied Nap... http://t.co/oKUGZk1c7K;
503645333855801345;Sun Aug 24 20:49:39 +0000 2014;Winemakers clean up, assess after Napa quake: NAPA, Calif. (AP) — Winemakers in California's storied Napa Valley... http://t.co/JWVcbsMRRU;
503645346132922369;Sun Aug 24 20:49:42 +0000 2014;RT @CBJFan7224: @TheNorthernAlex @JoshuaPerna @Lelo4042 We need to pray for the Bay Area there was a 6.0 earthquake with multiple injuries!…;
503645328252219392;Sun Aug 24 20:49:38 +0000 2014;“@DavidBegnaud: Very California: Taken after Napa earthquake in NorCal - @vickydnguyen #nbcbayarea http://t.co/lDv7RAOQMb” @amandajanewight;nbcbayarea, 
503645388520181760;Sun Aug 24 20:49:52 +0000 2014;RT @RT_com: LATEST: State of emergency, dozens injured as #California hit by largest #quake in 25 years http://t.co/0cx3t9yw1t http://t.co/…;California, quake, 
503645336154689537;Sun Aug 24 20:49:40 +0000 2014;RT @IAmJohnSparks: PLEASE RETWEET &amp; PRAY For People Hurt In The #napaquake! http://t.co/MKnVWK3ooA;napaquake, 
503645292990722048;Sun Aug 24 20:49:29 +0000 2014;#napaquake #earthquake #mapit 
More on the Pfeiffer Building, which may become the symbol of this quake http://t.co/ZGdeaGN0gp;napaquake, earthquake, mapit, 
503645305863430144;Sun Aug 24 20:49:32 +0000 2014;RT @travelwinechick: . @hetz_molly my sideways case shipper boxes on the closet floor work great as a #wine cellar! #napaquake #Napa #earth…;wine, napaquake, Napa, 
503645420875423746;Sun Aug 24 20:50:00 +0000 2014;RT @byHeatherLong: Most Californians don't have #earthquake insurance. In #Napa &amp; Sonoma only about 1 in 10 do. http://t.co/FzA6qoEseh via …;earthquake, Napa, 
503645439120248832;Sun Aug 24 20:50:04 +0000 2014;The latest on damaging earthquake in California: NAPA, Calif.     (AP) -- This is what Associated Press report... http://t.co/DxYu7olDGQ;
